name;golds;silvers;bronzes
romero sydney;0;0;0
ndunde sarah;0;0;0
abraham tadesse;0;0;0
smagulov zhansay;0;0;0
norlander henrik;0;0;0
haecker katharina;0;0;0
toussaint kira;0;0;0
tolj marija;0;0;0
kononenko valeriya;0;0;0
ruta pietro;0;0;0
muller steven;0;0;0
aradillas stefania;0;0;0
belmonte tomas;0;0;0
tang minglin;0;0;0
chadalavada anandha sundh bhavani .;0;0;0
martinez rivas yuberjen herney;0;0;0
kirchmann leah;0;0;0
kusch marius;0;0;0
blackstenius stina;0;0;0
mills patty;0;0;0
craft shanice;0;0;0
duraes diana;0;0;0
al khafaji mohammed;0;0;0
vainstein pablo;0;0;0
matheus henrique;0;0;0
schoneborn deborah;0;0;0
menino gabriel;0;0;0
navarria mara;0;0;0
de la cruz baez alexy miguel;0;0;0
mohamed taher;0;0;0
kalonji alais;0;0;0
gammond fiona;0;0;0
walli susanne;0;0;0
bailly eric;0;0;0
alfadhel abdulrahman;0;0;0
ramel juliette;0;0;0
duckworth james;0;0;0
sotero alice;0;0;0
bobritsky shelly;0;0;0
mamazhanova zhanna;0;0;0
geramipoor aaron;0;0;0
sepulveda eduardo;0;0;0
bujak eugenia;0;0;0
trost alessia;0;0;0
kuklinovska liudmyla;0;0;0
meech molly;0;0;0
quintas pedro;0;0;0
irnazarova kamola;0;0;0
becchetti mariavittoria;0;0;0
pasztor matyas;0;0;0
martinez nicholas;0;0;0
koljonen kalle;0;0;0
fruergaard maiken;0;0;0
safin timur;0;0;0
wang zhen;0;0;0
trost katharina;0;0;0
quinonez alex;0;0;0
chamizo marquez frank;0;0;0
babamuratova gulbadam;0;0;0
roble stephanie;0;0;0
waller jack;0;0;0
kvitova petra;0;0;0
elgohari hala;0;0;0
chumba eunice chebichii;0;0;0
miedema vivianne;0;0;0
edwards lachlan robert;0;0;0
nobbs kaitlin;0;0;0
douglas sarah;0;0;0
nishimura ken;0;0;0
araujo larissa;0;0;0
menegatti marta;0;0;0
swann polly;0;0;0
lesaffre fantine;0;0;0
ben chaabane amira;0;0;0
persson erik;0;0;0
cormont ethan;0;0;0
ruano oliva adriana;0;0;0
tsimanouskaya krystsina;0;0;0
korstanje nyls;0;0;0
bocekler beril;0;0;0
matic barbara;0;0;0
geraei mohammadreza;0;0;0
mechielsen drew;0;0;0
rozmys michal;0;0;0
nicholas jane;0;0;0
kamal kerem;0;0;0
au hoi shun stephanie;0;0;0
daly rachel;0;0;0
park skylar;0;0;0
kurbanov ruslan;0;0;0
grice thomas derek;0;0;0
sadulaev abdulrashid;0;0;0
vidiaux marcia;0;0;0
andressinha;0;0;0
fernandez federico gaston;0;0;0
barabanov mykyta;0;0;0
berrichi nadjet;0;0;0
stewart grace;0;0;0
bodonyi dora;0;0;0
vitali michele;0;0;0
hrysanthos anthony;0;0;0
cubelos francisco;0;0;0
diver sinead;0;0;0
jodar celia;0;0;0
gim boeun;0;0;0
bultor daryl;0;0;0
baranchuk anna;0;0;0
fletcher megan;0;0;0
gray-matyas jordan;0;0;0
sbertoli riccardo;0;0;0
gonzalez melissa;0;0;0
yuan xinyue;0;0;0
rodriguez gabriela;0;0;0
grigalashvili tato;0;0;0
paulo helena;0;0;0
martinenghi nicolo;0;0;0
ashour emam;0;0;0
barrette hugo;0;0;0
fantini sara;0;0;0
kounta muhammad;0;0;0
burian katalin;0;0;0
masuda nariyuki;0;0;0
rai tarundeep;0;0;0
bartha-keri bianka;0;0;0
mawuli evelyn;0;0;0
malone ambrosia;0;0;0
vititin artur;0;0;0
rajic ema;0;0;0
cado sasa;0;0;0
baba yudai;0;0;0
guialo isabel;0;0;0
fukushima tomoyoshi;0;0;0
riley jacob;0;0;0
romeu argemi josep;0;0;0
genda sosuke;0;0;0
penty toby;0;0;0
valenzuela albane;0;0;0
scola luis;0;0;0
sterkenburg erin;0;0;0
seo chaehyun;0;0;0
schuerch joel;0;0;0
sawyers jazmin;0;0;0
miellet alexis;0;0;0
gurbanli aisha;0;0;0
carpreaux marjorie;0;0;0
wang huijing;0;0;0
campbell paige;0;0;0
iwabuchi mana;0;0;0
vanbellinghen anna anna marie-j a m;0;0;0
greenshields julia;0;0;0
bliznets yuliya;0;0;0
ng yan yee;0;0;0
dutra leonardo;0;0;0
kozul deni;0;0;0
hazin jeremy;0;0;0
hakizimana john;0;0;0
edtmayer tyler;0;0;0
bromell trayvon;0;0;0
huntington maria;0;0;0
dingilius wallace shawn;0;0;0
tarasevich grigory;0;0;0
delmotte nicolas;0;0;0
castillo torres julio cesar;0;0;0
laus camille;0;0;0
oschmautz felix;0;0;0
bazarzhapov galsan;0;0;0
olando philadelphia;0;0;0
liang xiaojing;0;0;0
gadzhiev magomedmurad;0;0;0
iwashita yuta;0;0;0
hanson robin;0;0;0
al-kaabi fatimah abbas waheeb;0;0;0
maruo satoshi;0;0;0
shemberev maksym;0;0;0
singh gurpreet;0;0;0
coward holley matthew john;0;0;0
velazquez escalante armando fernan.;0;0;0
bonhomme ariane;0;0;0
schroder anne katarina;0;0;0
kapotsis marios;0;0;0
zaytsev ivan;0;0;0
wolff andreas;0;0;0
seifert bernhard;0;0;0
kobzar igor;0;0;0
soghomonyan koryun;0;0;0
hocaoglu akyol meltem;0;0;0
bromley michelle;0;0;0
de oliveira wanderson;0;0;0
silva joao;0;0;0
pelier cordova jose ramon;0;0;0
nathike lokonyen rose;0;0;0
matthews hannah;0;0;0
zulu onthatile;0;0;0
sirina jakub;0;0;0
jessen david;0;0;0
irabaruta olivier;0;0;0
kovalov stanislav;0;0;0
demey valerie;0;0;0
han daeyoon;0;0;0
white rhyan elizabeth;0;0;0
tontodonati kiri;0;0;0
marchiando eleonora;0;0;0
bovendeert roel;0;0;0
miyamoto hazuki;0;0;0
kita sumire;0;0;0
hwang uijo;0;0;0
musetti lorenzo;0;0;0
martinez luis carlos;0;0;0
descat hugo;0;0;0
schulze karl;0;0;0
ito rikuya;0;0;0
del buono federica;0;0;0
boutbien jeanne;0;0;0
pitirimova ekaterina;0;0;0
hunter erin;0;0;0
chupkov anton;0;0;0
trajkovic milan;0;0;0
stinson jada shanice;0;0;0
frank tanja;0;0;0
davis stephanie;0;0;0
sharifi morteza;0;0;0
boukaa el ghali;0;0;0
nagai yuma;0;0;0
ahsinger nicole;0;0;0
frank nicole;0;0;0
md oktavianti;0;0;0
kim sunwoo;0;0;0
navarro calle royner;0;0;0
salim omar;0;0;0
maudens hanne;0;0;0
carter dylan;0;0;0
asllani kosovare;0;0;0
grosso julia;0;0;0
leon venero wilfredo;0;0;0
gazzard kiera;0;0;0
preis constantin;0;0;0
brown colton;0;0;0
heath tobin;0;0;0
sotomayor nikte alejandra;0;0;0
kolasinac asmir;0;0;0
minkou dzmitry;0;0;0
horanyi dora;0;0;0
richter marco;0;0;0
adam constantin;0;0;0
iordache larisa andreea;0;0;0
iwamoto shohei;0;0;0
mbuku nathanael;0;0;0
mendez perez arley;0;0;0
laaraj nada;0;0;0
ahoure murielle;0;0;0
wilson hayley;0;0;0
mcglynn michael;0;0;0
lopez herrero marta;0;0;0
jefimova eneli;0;0;0
obst andreas;0;0;0
mckenzie ashley;0;0;0
revol gaston;0;0;0
makkar youssef helmy;0;0;0
melo marcelo;0;0;0
oliveira larissa;0;0;0
ansah sarfo;0;0;0
wilson alex;0;0;0
diaz valentina;0;0;0
ford george;0;0;0
campos jorge;0;0;0
watson tanya;0;0;0
fucsovics marton;0;0;0
itoh hiromi;0;0;0
mohamed mohamed;0;0;0
volpi alice;0;0;0
lombardo manuel;0;0;0
fuksa petr;0;0;0
marien thierry;0;0;0
dvorsak ziva;0;0;0
willmott aimee;0;0;0
hughes david;0;0;0
watkins daniel;0;0;0
koch marc;0;0;0
rogers camryn;0;0;0
kang leeseul;0;0;0
babovic anastasija;0;0;0
wegman martina;0;0;0
gibb jacob;0;0;0
kjaer emil;0;0;0
limardo gascon ruben;0;0;0
toulson lois;0;0;0
quach thi lan;0;0;0
madi lwazi;0;0;0
mussayev sanzhar;0;0;0
onyala vincent;0;0;0
jang jeongmin;0;0;0
hawkins callum;0;0;0
wu juan;0;0;0
ahmed mohamed;0;0;0
o flanagan anna;0;0;0
martinez angel;0;0;0
somerville gronya;0;0;0
akoz simge sebnem;0;0;0
ringer richard;0;0;0
rypakova olga;0;0;0
nathan faith;0;0;0
ho thomas heffernan;0;0;0
sanchez lopez david;0;0;0
nisha;0;0;0
taylor iii david morris;0;0;0
wearn matt;0;0;0
stone gavin;0;0;0
robert benjamin;0;0;0
sousa graziele;0;0;0
devlin cameron;0;0;0
correia de souza douglas;0;0;0
mcintosh hayley;0;0;0
gajanova gabriela;0;0;0
wood abbie;0;0;0
pena isabel yonkaira paola;0;0;0
chukwuma rosemary;0;0;0
piancastelli erika;0;0;0
haegstad erik;0;0;0
ximenes belo imelda;0;0;0
djakovic antonio;0;0;0
zwicker martin detlef;0;0;0
vlach martin;0;0;0
kaisanov daniyar;0;0;0
kholmurzaev shakhboz;0;0;0
little kim;0;0;0
peng fei;0;0;0
kluge roger;0;0;0
russo francesca;0;0;0
zheng ninali;0;0;0
turner jessica;0;0;0
micka jan;0;0;0
malacova romana;0;0;0
yamashita jun;0;0;0
yang jiayu;0;0;0
gauzy simon;0;0;0
czerniak konrad;0;0;0
bjurberg kessidis alex michel;0;0;0
suarez navarro carla;0;0;0
wright zion;0;0;0
louati yacine;0;0;0
knabl alois;0;0;0
hashioka daiki;0;0;0
watkins chloe;0;0;0
deng zewen;0;0;0
benati lorenzo;0;0;0
bartekova danka;0;0;0
salmons regina;0;0;0
vysochanska mariia;0;0;0
rabearison todisoa franck;0;0;0
julia;0;0;0
johnson robyn;0;0;0
huang ya qiong;0;0;0
mem dika;0;0;0
dechambeau bryson;0;0;0
savard katerine;0;0;0
alomran nasser;0;0;0
wang shanshan;0;0;0
bejinariu viviana;0;0;0
desplanches jeremy;0;0;0
vukicevic ante;0;0;0
bengtsson rolf-goran;0;0;0
migliozzi guido;0;0;0
wessolly jessica-bianca;0;0;0
nunez gustavo;0;0;0
klujber katrin gitta;0;0;0
young jacquelyn;0;0;0
pigniczki fanni;0;0;0
stanek tomas;0;0;0
teare cooper;0;0;0
augustyn rafal;0;0;0
persoglia paolo;0;0;0
barysevich darya;0;0;0
su bingtian;0;0;0
ar rasyid muhd noor firdaus;0;0;0
nguyen thi anh anh vien;0;0;0
shubenkov sergey;0;0;0
metwally mohamed;0;0;0
van der stel marco;0;0;0
glover helen;0;0;0
blankenau jay;0;0;0
schaefer-betz pauline;0;0;0
mohamed taibi nur suryani;0;0;0
klimova diana;0;0;0
von martels chris;0;0;0
nayler erin;0;0;0
diaz andy;0;0;0
drisbioti antigoni;0;0;0
biron gilles;0;0;0
peterson rebecca;0;0;0
luckenkemper gina;0;0;0
abduraimov elnur;0;0;0
santana marin jose luis;0;0;0
fernandez steiner liliana;0;0;0
shimamura haruyo;0;0;0
boothroyd john findlay hammond;0;0;0
clarke matthew;0;0;0
gustaitis abby;0;0;0
asadov elchin;0;0;0
ahsan mohammad;0;0;0
efrem ghirmai;0;0;0
ashok aditi;0;0;0
gill shaun;0;0;0
schwingenschlogl fabian;0;0;0
groth jonathan;0;0;0
feng bin;0;0;0
tursunov khurshidjon;0;0;0
martyanova marta;0;0;0
yamada masaru;0;0;0
mena pedroza raul hernan;0;0;0
igolnikov mikhail;0;0;0
xu yingming;0;0;0
ali mohamed souhra;0;0;0
angyal daniel;0;0;0
takamiya natsumi;0;0;0
kissa stephen;0;0;0
pie bernardo;0;0;0
pellaud rachel;0;0;0
nabokau dzmitry;0;0;0
ugolkova maria;0;0;0
vanderhasselt yves;0;0;0
li yvonne;0;0;0
zhang xiaonan;0;0;0
guimaraes bruno;0;0;0
ogunbanwo abiola;0;0;0
peschiera stefano;0;0;0
polinari anna;0;0;0
nishioka risa;0;0;0
stahl mitchell;0;0;0
lorincz viktor;0;0;0
sawekwiharee ramnarong;0;0;0
kesar viktoriya;0;0;0
park jeongah;0;0;0
kim junho;0;0;0
glifberg rune;0;0;0
dziaugys martynas;0;0;0
ivanov ivaylo;0;0;0
cournoyer rene;0;0;0
riera zuzuarregui lola;0;0;0
ogretir berkay;0;0;0
stapenhorst charlotte;0;0;0
makela-nummela satu;0;0;0
raitanen topi;0;0;0
wongcharoen navaphat;0;0;0
kifle goitom;0;0;0
zayas luis enrique;0;0;0
sehnal ondrej;0;0;0
konotop kamila;0;0;0
chew ryan;0;0;0
xu shiyan;0;0;0
grant imogen;0;0;0
thornley victoria;0;0;0
kawano masatora;0;0;0
santos alexis;0;0;0
sanad mohammad;0;0;0
hiraiwa yuna;0;0;0
dibaba birhane;0;0;0
spotakova barbora;0;0;0
xu shuangshuang;0;0;0
torrance katherine;0;0;0
van de velde julie;0;0;0
matsuda rinka;0;0;0
zakelj tanja;0;0;0
azevedo joao;0;0;0
barrios navarro laura;0;0;0
habesohn daniel;0;0;0
king joel;0;0;0
meurmans augustin jean j;0;0;0
fitzpatrick theresa;0;0;0
spisak pawel;0;0;0
krzewina jakub;0;0;0
vikstrom antti;0;0;0
huang mengkai;0;0;0
dolson stefanie;0;0;0
mukhametyanov vadim;0;0;0
chen xiao;0;0;0
yang qianyu;0;0;0
kesely ajna;0;0;0
loser agustin;0;0;0
polanco emiliano rohan;0;0;0
emegano obi;0;0;0
fernandez miranda francisco;0;0;0
reinle cynthia;0;0;0
dashti lara;0;0;0
mendy louis francois;0;0;0
lefort enzo;0;0;0
filipovic filip;0;0;0
benus matej;0;0;0
kim danbi;0;0;0
furuyama kie;0;0;0
carini giacomo;0;0;0
boukhiam ramzi;0;0;0
antonsen anders;0;0;0
portela teresa;0;0;0
sun mengran;0;0;0
chan latisha;0;0;0
o brien kelland;0;0;0
sun xiaoqian;0;0;0
gu bongil;0;0;0
kalmar akos;0;0;0
georgiou marios;0;0;0
abujbara tala;0;0;0
arbe joaquin;0;0;0
pare maroussia;0;0;0
hake jule;0;0;0
forte julian;0;0;0
diallo lucas;0;0;0
ichiyama mao;0;0;0
nieschlag justus;0;0;0
cazanga magda;0;0;0
weiss zack;0;0;0
elmore malindi;0;0;0
nguyen tien minh;0;0;0
oteiza marie;0;0;0
brys tim;0;0;0
le pechoux erwann;0;0;0
litchfield max;0;0;0
lafont marie-zelia;0;0;0
dawson matthew;0;0;0
tashkenbaeva sabina;0;0;0
mctaggart cameron david;0;0;0
jungman phillip russell;0;0;0
kemppinen lotta;0;0;0
filzmoser sabrina;0;0;0
suessemilch laura;0;0;0
hansson sophie;0;0;0
istomin denis;0;0;0
birtwhistle jacob;0;0;0
shields nicole;0;0;0
song jaeho;0;0;0
kistohurry samuel;0;0;0
campbell taylor;0;0;0
benjamin kion;0;0;0
agrusti andrea;0;0;0
becker charlotte;0;0;0
carrillo marko;0;0;0
fields nirra;0;0;0
garci fadwa;0;0;0
chow mei kuan;0;0;0
derek ana;0;0;0
steffen benjamin;0;0;0
lavelle rose;0;0;0
pandi naganathan;0;0;0
bernabeu maria;0;0;0
sanchez matias;0;0;0
pisklov kirill;0;0;0
dabovic ana;0;0;0
zyuzina ekaterina;0;0;0
souwer anna sarah sophie;0;0;0
lamon francesco;0;0;0
etelatalo lassi;0;0;0
machado keno;0;0;0
pagunsan juvic;0;0;0
kelderman wilco;0;0;0
izagirre insausti gorka;0;0;0
lin wenjun;0;0;0
jones stephen;0;0;0
nielsen anna;0;0;0
lindskog anton;0;0;0
la roche shae;0;0;0
klingler petra;0;0;0
da rocha dayane;0;0;0
ozbay cansu;0;0;0
scott desiree;0;0;0
meukeugni noumbissi clementine;0;0;0
van den broeck naomi;0;0;0
stjepanovic velimir;0;0;0
ruoste henri;0;0;0
sekar dhanalakshmi;0;0;0
thomas eve;0;0;0
smith kelsey;0;0;0
sauvourel chloe;0;0;0
grauer stephanie;0;0;0
pawlowski pawel;0;0;0
butsenko mykola;0;0;0
fleissner jan;0;0;0
kandic slaven;0;0;0
gobadze lasha;0;0;0
azuma rio;0;0;0
lee sungho;0;0;0
hart nathan;0;0;0
nastenko mikhail;0;0;0
old ben;0;0;0
dwyer rasheed;0;0;0
cho guham;0;0;0
williams charity;0;0;0
solis roman;0;0;0
kudermetova veronika;0;0;0
lara francisca;0;0;0
heidtmann jacob;0;0;0
parot samuel;0;0;0
polak eleni-klaoudia;0;0;0
igaune laura;0;0;0
michel sarah;0;0;0
xiong dunhan;0;0;0
longbottom maurice;0;0;0
havyarimana ornella;0;0;0
prepelic klemen;0;0;0
kandil amira;0;0;0
jagers iii reggie;0;0;0
bennett george;0;0;0
marghiev serghei;0;0;0
andersson lasse;0;0;0
manumua kuinini juanita mechteld;0;0;0
fuksa martin;0;0;0
erel tal;0;0;0
campos rafael;0;0;0
harrison eric;0;0;0
mccabe conlin;0;0;0
verdugo osuna yuli;0;0;0
svichkar roman;0;0;0
lindemann laura;0;0;0
sharpe matthew;0;0;0
marte de la rosa rodrigo;0;0;0
manolova elis;0;0;0
wray shalysa;0;0;0
pena ramiro;0;0;0
abdelsalam mohamed;0;0;0
gaither tynia;0;0;0
sedney zoe;0;0;0
linkiewicz joanna;0;0;0
numa rose-lee;0;0;0
hicks joshua;0;0;0
prince aaron solomon;0;0;0
vernon ethan;0;0;0
jeong hyejeong;0;0;0
davids zain;0;0;0
bejan sergiu;0;0;0
pineda daniel felipe;0;0;0
barankova denisa;0;0;0
busch kim;0;0;0
lawrence ashley;0;0;0
conradie pieter;0;0;0
bjerg tobias;0;0;0
ait daoud kamel;0;0;0
hamed ahmed;0;0;0
helvig jan oscar stabe;0;0;0
coscoran andrew;0;0;0
salis nahuel;0;0;0
blicavs sara kirsti;0;0;0
khvorikova anna;0;0;0
chen qiaozhu;0;0;0
duverger pileta eyurkenia;0;0;0
cassara andrea;0;0;0
barnes david;0;0;0
chan tiffany;0;0;0
rocha de sena erica;0;0;0
moscot jonathan;0;0;0
li jialun;0;0;0
qerimaj erkand;0;0;0
seiler nathaniel;0;0;0
yang feifei;0;0;0
zernikel oleg;0;0;0
sanchez luis angel;0;0;0
lalremsiami;0;0;0
dziubin dzmitry;0;0;0
arai matsuri;0;0;0
al rumaihi mohammed;0;0;0
rashchupkina viktoryia;0;0;0
huddleston david;0;0;0
carroll naomi;0;0;0
marton jack;0;0;0
bahmanyar sara;0;0;0
dansou marc pascal pierre;0;0;0
chahdi hassan;0;0;0
hollaus lukas;0;0;0
ycart canal clara;0;0;0
emaniman gladys ekaru;0;0;0
busato mattia;0;0;0
le blouch kilian;0;0;0
houtzager marc;0;0;0
mamutov sherzod;0;0;0
abrams aliyah;0;0;0
meech daniel;0;0;0
pereira veronica shanti;0;0;0
arce daniel;0;0;0
torrens alba;0;0;0
tabti bilal;0;0;0
huang yi-ting;0;0;0
cesar taciana;0;0;0
ikehara ayaka;0;0;0
raina ankita;0;0;0
torrao joao miguel;0;0;0
majerus christine;0;0;0
van der kaay nicole;0;0;0
bomme emma beiter;0;0;0
shanahan louise;0;0;0
ellison brady;0;0;0
engels craig;0;0;0
mccarter steffin;0;0;0
alzini martina;0;0;0
ludwig cecilie uttrup;0;0;0
lay jian fang;0;0;0
kim yeongtaek;0;0;0
michiels domien;0;0;0
lieser ondrej;0;0;0
abdulredha mohamed;0;0;0
nadas bence;0;0;0
ali ramla said ahmed;0;0;0
hansen johan;0;0;0
petrov matvei;0;0;0
langrehr rebecca;0;0;0
meneses joey;0;0;0
lechuga kenia;0;0;0
geduld justin;0;0;0
santis gabriela;0;0;0
rahbari mohammad;0;0;0
khodjaev sukhrob;0;0;0
mirzazadeh amin;0;0;0
mahole lerato;0;0;0
chirault thomas;0;0;0
mena miguel;0;0;0
hladiychuk yana;0;0;0
mageean ciara;0;0;0
broenink stef;0;0;0
schuurs demi;0;0;0
traber gregor;0;0;0
lecluyse fanny;0;0;0
ruiz i velasco marcos;0;0;0
huang changzhou;0;0;0
tercelj eva;0;0;0
yamamoto kohei;0;0;0
florentino robert;0;0;0
hynne hedda;0;0;0
hernandez hailey;0;0;0
kukolj aleksandar;0;0;0
mihalyvari-farkas viktoria;0;0;0
sarnacki maciej;0;0;0
kondratev ilya;0;0;0
holasova aneta;0;0;0
nielsen ida marie baad;0;0;0
santos;0;0;0
siegl lea;0;0;0
darchinyan arman;0;0;0
lyu xiuzhi;0;0;0
di mauro gennaro alberto;0;0;0
centrowitz matthew;0;0;0
reekie jemma;0;0;0
strong corbin;0;0;0
khalafalla ali;0;0;0
hare nicole;0;0;0
garcia-caro laura;0;0;0
castel blanco jorge;0;0;0
kyogoku okina;0;0;0
ntuli nqobile mansuet;0;0;0
viens evelyne;0;0;0
pineda carlos;0;0;0
sagstrom madelene;0;0;0
mattsson sofia magdalena;0;0;0
mieses johan;0;0;0
okwach vivian;0;0;0
pilidis georgios;0;0;0
tobey mike;0;0;0
tan kelly;0;0;0
stump nils;0;0;0
pachito jurado erika stefania;0;0;0
toth tamas;0;0;0
guerrero carla;0;0;0
tupou tevita;0;0;0
kundu agripina khayesi;0;0;0
li michelle;0;0;0
gobert rudy;0;0;0
katongo evarine;0;0;0
fahr annina;0;0;0
sirucek pavel;0;0;0
mikhailava hanna;0;0;0
choi seong deok;0;0;0
labbe stephanie;0;0;0
gardiner steven;0;0;0
lin xinyu;0;0;0
mayer lisa;0;0;0
wloszczowska maja;0;0;0
xu yifan;0;0;0
quintero jose;0;0;0
poliakova mariia;0;0;0
kazmirek kai;0;0;0
jenness stephen;0;0;0
hatayama eri;0;0;0
de sloover arthur anne-marie thierr;0;0;0
menning petter;0;0;0
sagiv shachar;0;0;0
nagal sumit;0;0;0
makela kristiina;0;0;0
pijetlovic gojko;0;0;0
mcdonald rusheen;0;0;0
miao siwen;0;0;0
shange lebogang;0;0;0
incze kriszta tunde;0;0;0
judd jessica;0;0;0
rivas rigoberto;0;0;0
tsuruta remi;0;0;0
sobers alex;0;0;0
ajayi yinka;0;0;0
loh kean yew;0;0;0
prucksakorn tanyaporn;0;0;0
van avermaet greg;0;0;0
nishikori kei;0;0;0
weger svenja;0;0;0
leverett iii jack hobson;0;0;0
yasunaga mashiro;0;0;0
koolhof wesley;0;0;0
assar omar;0;0;0
angulo yuliana;0;0;0
appel max;0;0;0
fernandes dos ramos roque;0;0;0
amoah joseph paul;0;0;0
fosti roman;0;0;0
dikgale ranti marvin;0;0;0
shymanovich ilya;0;0;0
saravi mohammadhadi;0;0;0
plodzicki-faoagali ato leau;0;0;0
goodman molly;0;0;0
blecher eden;0;0;0
bailleul margaux;0;0;0
lavarnway ryan;0;0;0
huseynov rafig;0;0;0
traukova hanna;0;0;0
muktar abdelmalik;0;0;0
arathoon pacas enrique jose;0;0;0
krajisnik tina;0;0;0
carbonell ballestero ona;0;0;0
buhl-hansen laerke;0;0;0
ulloa arevalo jose gerardo;0;0;0
edward alonso;0;0;0
itano minami;0;0;0
de bod stefan;0;0;0
garcia grau begona;0;0;0
torres rodrigo;0;0;0
jacobsen ida goertz;0;0;0
ilyashenko pavel;0;0;0
ertan deniz;0;0;0
sousa catarina;0;0;0
tkachuk viktoriya;0;0;0
dukarska monika;0;0;0
rissveds jenny;0;0;0
roberts samantha;0;0;0
van doren arthur;0;0;0
seccafien andrea;0;0;0
logofatu elena;0;0;0
hindes philip;0;0;0
korostylov pavlo;0;0;0
yanagisawa akane;0;0;0
rowles kye;0;0;0
nicolai paolo;0;0;0
raincock-ekunwe nayo;0;0;0
zwetsloot roos;0;0;0
choirunisa diananda;0;0;0
doi remi anri;0;0;0
kosterina tatyana;0;0;0
abdalla abubaker haydar;0;0;0
penprase zachary;0;0;0
thibeault tammara;0;0;0
nordas narve gilje;0;0;0
tournat nicolas;0;0;0
lydement matthew ryan;0;0;0
chimrova svetlana;0;0;0
wilkinson callum;0;0;0
aquino rckaela maree ramos;0;0;0
saleh ahmed;0;0;0
larkin mitch;0;0;0
capdeville gustavo;0;0;0
palma luis;0;0;0
fassi maria;0;0;0
dearing alice;0;0;0
ercan seyma;0;0;0
walsh julian jrummi;0;0;0
orta sanchez luis alberto;0;0;0
yildiz esra;0;0;0
brooks jelena;0;0;0
griskonis mindaugas;0;0;0
hodgkins byrne charlotte;0;0;0
mansur yuri;0;0;0
ma zhenzhao;0;0;0
milani francesca;0;0;0
kim sei young;0;0;0
macfarlane eve;0;0;0
moyengwa magdeline;0;0;0
heroui salim;0;0;0
gibbs rory;0;0;0
itsekiri usheoritse;0;0;0
kim heejin;0;0;0
jiang yan;0;0;0
hym charlotte;0;0;0
mc callum grace;0;0;0
sanchez gonzalez maria elena;0;0;0
peng yang;0;0;0
managarova iuliia;0;0;0
vloon menno;0;0;0
lee youhyeon;0;0;0
arnold maximilian;0;0;0
knott kristina marie;0;0;0
kouao koffi;0;0;0
guzowska paulina;0;0;0
basseto guilherme;0;0;0
dosho sara;0;0;0
pinto tatjana;0;0;0
nwokocha nzubechi grace;0;0;0
mayr verena;0;0;0
yoshida shuichi;0;0;0
kaka shiray;0;0;0
dlamini nicholas;0;0;0
gillespie cravon;0;0;0
coffey olivia;0;0;0
galassi gianluca;0;0;0
mariano arthur;0;0;0
benegas perris;0;0;0
park heemoon;0;0;0
beres madalina;0;0;0
blaak pirmin;0;0;0
lee eunji;0;0;0
aboud hadel;0;0;0
chkhvimiani lukhumi;0;0;0
phurihiranphat isaranuudom;0;0;0
kirkpatrick james alexander paget;0;0;0
hamout mohamed;0;0;0
takano sena;0;0;0
colombatto santiago;0;0;0
palacios sashel;0;0;0
selman manuel;0;0;0
oikawa shihori;0;0;0
nippgen lisa;0;0;0
alves lopes marcia;0;0;0
petrivskaya zalina;0;0;0
maldonis mindaugas;0;0;0
bukhov vladyslav;0;0;0
jaksic nikola;0;0;0
sole sebastian;0;0;0
krssakova magdalena;0;0;0
stefanovic milutin;0;0;0
parruque denise;0;0;0
seydou lancina alassane;0;0;0
ozbas szofi;0;0;0
jepkirui pamela;0;0;0
frayne henry;0;0;0
batt-doyle isobel;0;0;0
venega cancio milena;0;0;0
adamus bartlomiej stejan;0;0;0
tchatchouang diandra;0;0;0
maksakova aleksandra;0;0;0
lee dabin;0;0;0
coria federico;0;0;0
miller lotte;0;0;0
miezis nauris;0;0;0
wong chun ting;0;0;0
hailu lemlem;0;0;0
bailey sean;0;0;0
retegui micaela;0;0;0
yamasaki koji;0;0;0
malseed zara;0;0;0
montero ramos ludia marguiela;0;0;0
satchell paige;0;0;0
gasol saez pau;0;0;0
prodan karla;0;0;0
kinderis justinas;0;0;0
quemada cadafalch pau;0;0;0
andre sylvain;0;0;0
sakamoto hayato;0;0;0
coetze pieter;0;0;0
sidiskis arnas;0;0;0
yoon jisu;0;0;0
tanfield charlie;0;0;0
gruhn rebecca;0;0;0
ince ariana;0;0;0
jungfleisch marie-laurence;0;0;0
almosawi sayed mohammed;0;0;0
glebauskas adrijus;0;0;0
gil federico;0;0;0
paul georges julien;0;0;0
yarur virginia;0;0;0
sefer antonio;0;0;0
cunningham trey;0;0;0
windfeder lukas;0;0;0
tang qianting;0;0;0
gorbunova anastasia;0;0;0
hull jessica;0;0;0
sadeghian armina;0;0;0
myagmar delgerkhuu;0;0;0
piccolruaz michael;0;0;0
schaer michael;0;0;0
hafizov ildar;0;0;0
butterworth lindsey;0;0;0
galant martyna;0;0;0
anagoz yasemin;0;0;0
williams lynn;0;0;0
nzikwinkunda eric;0;0;0
jones megan;0;0;0
pontvianne jean-marc;0;0;0
patelli alessandra;0;0;0
ekberg niclas;0;0;0
gonzalez ortega lara;0;0;0
wardenburg nout;0;0;0
paton taine;0;0;0
jacome antia;0;0;0
roberts wesley tikiariki;0;0;0
karlstrom perseus;0;0;0
bueno laura;0;0;0
sobey nathan;0;0;0
karlsson lovisa;0;0;0
hayward katie;0;0;0
fairweather erika;0;0;0
laprovittola nicolas;0;0;0
aleksic milan;0;0;0
