name;golds;silvers;bronzes
emily diamond;0;0;1
emily gielnik;0;0;0
emily infeld;0;0;0
emily morley;0;0;0
emily overholt;0;0;1
emily regan;1;0;0
emily rogers;0;0;0
emily scarratt;0;0;0
emily scott;0;0;0
emily seebohm;0;1;0
emily smith;0;0;0
emily sonnett;0;0;0
emily van egmond;0;0;0
emma berglund;0;1;0
emma coburn;0;0;1
emma dyke;0;0;0
emma hinze;0;0;0
emma johansson;0;1;0
emma jorgensen;0;1;0
emma larsson;0;0;0
emma mckeon;1;2;1
emma moffatt;0;0;0
emma pooley;0;0;0
emma robinson;0;0;0
emma tonegato;1;0;0
emma twigg;0;0;0
emmaculate msipa;0;0;0
emmanouil mylonakis;0;0;0
emmanuel callender;0;0;0
emmanuel daniel;0;0;1
emmanuel dasor;0;0;0
emmanuel lebesson;0;0;0
emmanuel lucenti;0;0;0
emmanuel matadi;0;0;0
emmanuel stockbroekx;0;1;0
emmanuel vanluchene;0;0;0
emmanuel zapata;0;0;0
emre zafer barnes;0;0;0
enas mostafa youssef ahmed;0;0;0
endry jose saavedra;0;0;0
endy miyem;0;0;0
english gardner;1;0;0
enkelejda shehaj bekurti;0;0;0
enkh-amar kharkhuu;0;0;0
enrico d aniello;0;0;0
enrico garozzo;0;1;0
enrico lacruz;0;0;0
enrique brol;0;0;0
enrique jose arathoon pacas;0;0;0
enzo khasz;0;0;0
enzo lefort;0;1;0
enzo yanez;0;0;0
eoin coughlan;0;0;0
epke zonderland;0;0;0
ercan muslu;0;0;0
erdinc kebapci;0;0;0
eri hozumi;0;0;0
eri tosaka;1;0;0
eri yonamine;0;0;0
eric alejandro;0;0;0
eric cray;0;0;0
eric delaunay;0;0;0
eric gillis;0;0;0
eric johannesen;0;1;0
eric lamaze;0;0;1
eric murray;1;0;0
eric oelschlaegel;0;1;0
eric woelfl;0;0;0
erica elizabeth wiebe;1;0;0
erica de sena;0;0;0
erick aguirre;0;0;0
erick barrondo;0;0;0
erick gutierrez;0;0;0
erick rodriguez;0;0;0
erick torres;0;0;0
erik heil;0;0;1
erik kynard;0;0;0
erik persson;0;0;0
erik pfeifer;0;0;0
erik shoji;0;0;1
erik tysse;0;0;0
erik varga;0;0;0
erik vlcek;0;1;0
erika;0;0;0
erika abril;0;0;0
erika araki;0;0;0
erika fasana;0;0;0
erika ferraioli;0;0;0
erika kinsey;0;0;0
erika kirpu;0;0;0
erika miranda;0;0;0
erika olivera;0;0;0
erika seltenreich-hodgson;0;0;0
erika souza;0;0;0
erika villaecija garcia;0;0;0
erin densham;0;0;0
erin nayler;0;0;0
erin phillips;0;0;0
erin rafuse;0;0;0
erin teschuk;0;0;0
erina jeke;0;0;0
erislandy savon;0;0;1
erkin adylbek uulu;0;0;0
erlon de souza silva;0;1;0
ernesto andres zamora;0;0;0
ernesto boardman;0;0;0
ernesto reve;0;0;0
ernst rost-onnes;0;0;0
ersin tacir;0;0;0
erwan le pechoux;0;1;0
erwin jose caraballo cabrera;0;0;0
erwin maldonado;0;0;0
ese brume;0;0;0
eseosa desalu;0;0;0
eslam eissa;0;0;0
esma aydemir;0;0;0
esmee vermeulen;0;0;0
espen kofstad;0;0;0
esra ural;0;0;0
esraa ahmed;0;0;0
esref apak;0;0;0
estavana polman;0;0;0
esteban enderica;0;0;0
esteban grimalt;0;0;0
estefania alvarez piedrahita;0;0;0
estefania garcia;0;0;0
estefania ramirez;0;0;0
estela garcia;0;0;0
estela navascues;0;0;0
estellah fils rabetsara;0;0;0
estelle mossely;1;0;0
estelle nze-minko;0;1;0
esther barrugues alvina;0;0;0
esther guerrero;0;0;0
esther qin;0;0;0
esther stam;0;0;0
etel sanchez;0;0;0
etenesh diro;0;0;0
ethan mitchell;0;1;0
etiene medeiros;0;0;0
etienne hubert;0;0;0
etimoni timuani;0;0;0
eugene magee;0;0;0
eugene wang;0;0;0
eugenie bouchard;0;0;0
eugenie le sommer;0;0;0
eugenio rossi;0;0;0
eun hee ryu;0;0;0
eun ju lee;0;0;0
eunbi cheon;0;0;0
eunbi lee;0;0;0
eunhye kim;0;0;0
eunice chibanda;0;0;0
eunice jepkirui kirwa;0;1;0
eunice jepkoech sum;0;0;0
eunsook choi;0;0;0
eva alicia gurrola ortiz;0;0;0
eva calvo gomez;0;1;0
eva csernoviczki;0;0;0
eva hovenkamp;0;0;0
eva lechner;0;0;0
eva lee;0;0;0
eva odorova;0;0;0
eva risztov;0;0;0
eva roesken;0;0;0
eva vrabcova nyvltova;0;0;0
eva de goede;0;1;0
evagjelia veli;0;0;0
evaldas petrauskas;0;0;0
evan dunfee;0;0;0
evan jager;0;1;0
evan van moerkerke;0;0;0
evandro goncalves oliveira junior;0;0;0
evandro m. guerra;1;0;0
evangelia papazoglou;0;0;0
evangelia platanioti;0;0;0
evangelia psarra;0;0;0
evangelos ioannis delakas;0;0;0
evania pelite;1;0;0
evans kiplagat barkowet;0;0;0
eve macfarlane;0;0;0
evelina afoa;0;0;0
evelis aguilar;0;0;0
evelyn cipriano;0;0;0
evelyn rivera;0;0;0
evelyn stevens;0;0;0
evelyn verraszto;0;0;0
evelyne tschopp;0;0;0
ever palma;0;0;0
evgenia ukolova;0;0;0
evgenii drattcev;0;0;0
evgenii kuznetsov;0;0;0
evgenii lukantsov;0;0;0
evgeniia soboleva;0;0;1
evgeniya ivanova;0;0;1
evgeniya ovchinnikova;0;0;0
evgeny donskoy;0;0;0
evgeny komarov;0;0;0
evgeny koptelov;0;0;0
evgeny rylov;0;0;1
evgeny tishchenko;1;0;0
evgheni nedealco;0;0;0
evi van acker;0;0;0
evita leter;0;0;0
ewa swoboda;0;0;0
ewelina ptak;0;0;0
ewelina wojnarowska;0;0;0
eyal levine;0;0;0
eyglo gustafsdottir;0;0;0
eythora thorsdottir;0;0;0
ezekiel kemboi;0;0;0
ezequiel palacios;0;0;0
ezequiel unsain;0;0;0
ezinne okparaebo;0;0;0
fa quan bai;0;0;0
fabian cancellara;1;0;0
fabian drzyzga;0;0;0
fabian florant;0;0;0
fabian gomez;0;0;0
fabian hambuechen;1;0;0
fabian heinle;0;0;0
fabian hernando puerta zapata;0;0;0
fabian kauter;0;0;0
fabian wiede;0;0;1
fabiana;0;0;0
fabiana claudino;0;0;0
fabiana diniz;0;0;0
fabiana moraes;0;0;0
fabiana murer;0;0;0
fabiano joseph;0;0;0
fabien gilot;0;1;0
fabienne in-albon;0;0;0
fabienne kohlmann;0;0;0
fabienne schlumpf;0;0;0
fabienne st louis;0;0;0
fabio aru;0;0;0
fabio basile;1;0;0
fabio chiuffa;0;0;0
fabio fognini;0;0;0
fabio infimo;0;0;0
fabio wyss;0;0;0
fabrice dabla;0;0;0
fabrice lapierre;0;0;0
fabrice zango hugues;0;0;0
fabrizio donato;0;0;0
fabrizio zanotti;0;0;0
facundo callioni;1;0;0
facundo campazzo;0;0;0
facundo conte;0;0;0
facundo olezza bazan;0;0;0
fadwa sidi madane;0;0;0
fahad talib;0;0;0
fahem hammachi;0;0;0
faicel jaballah;0;0;0
faith chepngetich kipyegon;1;0;0
faleh suwead al ajami;0;0;0
fan wang;0;0;0
fang chen;0;0;0
fangxu yang;1;0;0
fanny deberghes;0;0;0
fanny horta;0;0;0
fanny lecluyse;0;0;0
fantine lesaffre;0;0;0
farah boufadene;0;0;0
farah jacques;0;0;0
fares ferjani;0;0;0
fares ibrahim e. h. elbakh;0;0;0
farhad ghaemi;0;0;0
farhan farhan;0;0;0
farid chaal;0;0;0
farida azizova;0;0;0
farida osman;0;0;0
farkhad kharki;0;0;1
farzan ashourzadeh fallah;0;0;0
fatehah mustapa;0;0;0
fatema almahmeed;0;0;0
fatima alkaramova;0;0;0
fatima gallardo carapeto;0;0;0
fatima galvez;0;0;0
fatma el sharnouby;0;0;0
fatou dieng;0;0;0
fatoumata samassekou;0;0;0
faye husain;0;0;0
faye njie;0;0;0
fazliddin gaibnazarov;1;0;0
federica pellegrini;0;0;0
federica radicchi;0;1;0
federico bocchia;0;0;0
federico bruno;0;0;0
federico delbonis;0;0;0
federico fernandez;0;0;0
federico gil;0;0;0
federico grabich;0;0;0
federico pizarro;0;0;0
federico turrini;0;0;0
federico vanelli;0;0;0
federico vieyra;0;0;0
fedor vlasov;0;0;0
fedrick dacres;0;0;0
fehaid aldeehani;1;0;0
fei peng;0;0;0
feihong pan;0;0;1
feilian mao;0;0;0
felice chow;0;0;0
felice mueller;0;0;0
felipe amaral;0;0;0
felipe aguilar;0;0;0
felipe almeida wu;0;1;0
felipe anderson;1;0;0
felipe borges;0;0;0
felipe cardenas morales;0;0;0
felipe carmo;0;0;0
felipe claro;0;0;0
felipe franca;0;0;0
felipe kitadai;0;0;0
felipe nascimento;0;0;0
felipe perrone;0;0;0
felipe reyes;0;0;1
felipe sancery;0;0;0
felipe tapia;0;0;0
felipe da costa e silva;0;0;0
felisha johnson;0;0;0
felistas muzongondi;0;0;0
felix auboeck;0;0;0
felix denayer;0;1;0
felix drahotta;0;1;0
felix vogg;0;0;0
felix wimberger;0;0;0
femi ogunode;0;0;0
femke heemskerk;0;0;0
femke pluim;0;0;0
femke stoltenborg;0;0;0
fen li;0;0;0
feng chen;0;0;0
feng zhou;0;0;0
fengkai yu;0;0;0
fengliu zhang;0;0;1
fengyue pang;0;0;0
ferdinand gerz;0;0;0
ferenc szekszardi;0;0;0
ferenc szentirmai;0;0;0
fergus kavanagh;0;0;0
ferguson cheruiyot rotich;0;0;0
ferhat arican;0;0;0
fernanda decnop;0;0;0
fernanda ferreira;0;0;0
fernanda franca da silva;0;0;0
fernanda martins;0;0;0
fernanda oliveira;0;0;0
fernanda rodrigues;0;0;0
fernanda russo;0;0;0
fernando;0;0;0
fernando alarza;0;0;0
fernando borello;0;0;0
fernando carro;0;0;0
fernando daniel martinez;0;0;0
fernando dayan jorge;0;0;0
fernando echavarri erasun;0;0;0
fernando garcia;0;0;0
fernando gaviria rendon;0;0;0
fernando luna;0;0;0
fernando pimenta;0;0;0
fernando prass;0;0;0
fernando salas manguis;0;0;0
fernando saraiva reis;0;0;0
fernando scavasin;0;0;0
ferry weertman;1;0;0
feyisa lilesa;0;1;0
fidel antonio vargas;0;0;0
fie udby erichsen;0;0;0
filip dvorak;0;0;0
filip filipovic;1;0;0
filip grgic;0;0;0
filip hrgovic;0;0;1
filip ingebrigtsen;0;0;0
filip klikovac;0;0;0
filip kruslin;0;0;0
filip mihaljevic;0;0;0
filip nepejchal;0;0;0
filip svab;0;0;0
filip ude;0;0;0
filip wypych;0;0;0
filip zaborowski;0;0;0
filipa martins;0;0;0
filipe baravilala;0;0;0
filippa idehn;0;0;0
filippo ganna;0;0;0
filippo lanza;0;1;0
filippo magnini;0;0;0
finn lemke;0;0;1
finn lynch;0;0;0
fiona albert;0;0;0
fiona bigwood;0;1;0
fiona doyle;0;0;0
fiona pennie;0;0;0
fionnuala mccormack;0;0;0
fiorella francesca cueva uribe;0;0;0
fitzroy dunkley;0;1;0
flavia oliveira;0;0;0
flavia saraiva;0;0;0
flavia tartaglini;0;0;0
flavia de lima;0;0;0
flings owusu-agyapong;0;0;0
flor ruiz;0;0;0
flora duffy;0;0;0
flora molnar;0;0;0
florence allan;0;0;0
florencia habif;0;0;0
florencia natasha busquets reyes;0;0;0
florent caelen;0;0;0
florent manaudou;0;2;0
florent pietrus;0;0;0
florent van aubel;0;1;0
floria guei;0;0;0
florian carvalho;0;0;0
florian floto;0;0;0
florian fuchs;0;0;1
florian orth;0;0;0
florian reichstaedter;0;0;0
florian skilang temengil;0;0;0
florian vogel;0;0;0
florian wellbrock;0;0;0
floriane gnafoua;0;0;0
florin mergea;0;1;0
florina chintoan;0;0;0
florina pierdevara;0;0;0
florina-sorina hulpan;0;0;0
folau niua;0;0;0
foluke akinradewo;0;0;1
formiga;0;0;0
fouad elkaam;0;0;0
francelina cabral;0;0;0
francena mccorory;1;0;0
frances houghton;0;1;0
francesca clapcich;0;0;0
francesca dallape ;0;1;0
francesca deidda;0;0;0
francesca halsall;0;0;0
francesca pattaro;0;0;0
francesca pomeri;0;1;0
francesco fossi;0;0;0
francesco lamon;0;0;0
francesco marrai;0;0;0
francesco di fulvio;0;0;1
francie turner;0;0;0
franciela krasucki;0;0;0
francielle rocha;0;0;0
francielly pereira;0;0;0
francine niyonsaba;0;1;0
francisca crovetto chadid;0;0;0
francisca laia;0;0;0
francisco arcilla;0;0;0
francisco barretto junior;0;0;0
francisco boza;0;0;0
francisco cortes;0;0;0
francisco ducasse;0;0;0
francisco fernandez miranda;0;0;0
francisco garrigos;0;0;0
francisco hernandez;0;0;0
francisco limardo;0;0;0
franck elemba;0;0;0
franck lafitte;0;0;0
franck solforosi;0;0;1
francky mbotto;0;0;0
franco donato;0;0;0
franco sabato;0;0;0
francois heersbrandt;0;0;0
francois hougaard;0;0;1
francois pervis;0;0;1
frank aniello molinaro;0;0;0
frank chamizo marquez;0;0;1
frank rijken;0;0;0
frank schleck;0;0;0
frank staebler;0;0;0
frank thompson;0;0;0
frank de wit;0;0;0
franklin gomez;0;0;0
frantz dorsainvil;0;0;0
franz anton;0;0;0
franzisca hauke;0;0;1
franziska hentke;0;0;0
franziska weber;0;2;0
freddie woodward;0;0;0
freddy figueroa;0;0;0
freddy mezones;0;0;0
frederic winters;0;0;0
frederick bousquet;0;0;0
frederico venancio;0;0;0
frederik borsting;0;0;0
frederik madsen;0;0;1
fredrik bergstrom;0;0;0
fredrik petersen;0;0;0
frida andersen;0;0;0
frida tegstedt;0;0;0
fridolina rolfo;0;0;0
friederike mohlenkamp;0;0;0
fu yu;0;0;0
furkan sen;0;0;0
fusheng zhang;0;0;0
gaber mohamed;0;0;0
gabor balog;0;0;0
gabor boczko;0;0;1
gabor faldum;0;0;0
gabor jozsa;0;0;0
gabor kis;0;0;0
gabriel barbosa;1;0;0
gabriel borges;0;0;0
gabriel deck;0;0;0
gabriel ho-garcia;0;0;0
gabriel jesus;1;0;0
gabriel maestre;0;0;0
gabriel mvumvure;0;0;0
gabriel santos;0;0;0
gabriel sincraian;0;0;1
gabriela aguirre;0;0;0
gabriela bayardo;0;0;0
gabriela braga guimaraes;0;0;0
gabriela dabrowski;0;0;0
gabriela mantellato;0;0;0
gabriela mosqueira;0;0;0
gabriela perianu;0;0;0
gabriela petrova;0;0;0
gabriela stafford;0;0;0
gabriela stoeva;0;0;0
gabriele detti;0;0;2
gabriele rossetti;1;0;0
gabriella doueihy;0;0;0
gabriella szabo;2;0;0
gabriella szucs;0;0;0
gabrielle adcock;0;0;0
gabrielle carle;0;0;0
gabrielle douglas;1;0;0
gabrielle moraes da silva;0;0;0
gabrielle nance;0;0;0
gabrielle roncatto;0;0;0
gaby diana ahrens;0;0;0
gaby lopez;0;0;0
gael monfils;0;0;0
gael suter;0;0;0
gaelle mys;0;0;0
gaelle skrela;0;0;0
gaelle verlaine nayo ketchanke;0;0;0
gagan narang;0;0;0
gakuto notsuda;0;0;0
gal nevo;0;0;0
galal yafai;0;0;0
galen rupp;0;0;1
galia dvorak;0;0;0
galina voskoboeva;0;0;0
galymzhan usserbayev;0;0;0
galyna obleshchuk;0;0;0
gan-erdene gankhuyag;0;0;0
ganapathi krishnan;0;0;0
ganna krasnoshlyk;0;0;0
ganna rizatdinova;0;0;1
ganna solovei;0;0;0
gantugs jantsan;0;0;0
gantulga dambadarjaa;0;0;0
gaone leaname maotoanong;0;0;0
garbine muguruza;0;0;0
garnik mnatsakanyan;0;0;0
garrett bender;0;0;0
gary o donovan;0;1;0
gary russell;0;0;0
gaspar csere;0;0;0
gastao elias;0;0;0
gaston revol;0;0;0
gaurika singh;0;0;0
gauthier boccard;0;1;0
gauthier grumier;1;0;1
gauthier klauss;0;0;1
gavin ben sutherland;0;0;0
gavin kyle green;0;0;0
gavin mogopa;0;0;0
gavin schmitt;0;0;0
gayane chiloyan;0;0;0
gayle broughton;0;1;0
gbahi gwladys sakoa;0;0;0
geisa aparecida coutinho;0;0;0
geisa arcanjo;0;0;0
gelena topilina;1;0;0
gelete burka;0;0;0
gelly skarlatou;0;0;0
gemma acheampong;0;0;0
gemma beadsworth;0;0;0
gemma etheridge;1;0;0
gemma flynn;0;0;0
gemma jones;0;0;0
gemma mengual;0;0;0
gemma tattersall;0;0;0
gen li;0;0;0
genevieve behrent;0;1;0
genevieve horton;0;0;0
genevieve lacaze;0;0;0
genevieve lalonde;0;0;0
genevieve orton;0;0;0
genevra stone;0;1;0
geno petriashvili;0;0;1
genzebe dibaba;0;1;0
geoffrey butler;0;0;0
geoffrey cheah;0;0;0
geoffrey kipsang kamworor;0;0;0
georcy thiffeault picard;0;0;0
georg preidler;0;0;0
george bennett;0;0;0
george bovell iii;0;0;0
george bridgewater;0;0;0
george ford;0;0;0
george nash;1;0;0
george palamariu;0;0;0
george pinner;0;0;0
georgi bozhilov;0;0;0
georgi ivanov;0;0;0
georgi ivanov ivanov;0;0;0
georgi tsonov;0;0;0
georgia baker;0;0;0
georgia bohl;0;0;0
georgia coates;0;0;0
georgia davies;0;0;0
georgia nanscawen;0;0;0
georgia simmerling;0;0;1
georgia williams;0;0;0
georgii ketoev;0;0;0
georgii zantaraia;0;0;0
georgina klug;0;0;0
georgina morgan;0;0;0
georgina oliva;0;0;0
georgina parker;0;0;0
georgina pota;0;0;0
georgina twigg;1;0;0
georgios dervisis;0;0;0
georgios tziallas;0;0;0
georgiy sheiko;0;0;0
geraint thomas;0;0;0
gerald giraldo;0;0;0
gerald phiri;0;0;0
gerardo menendez mieres;0;0;0
gerasim kochnev;0;0;0
gerco schroder;0;0;0
gerd kanter;0;0;0
gerek meinhardt;0;0;1
gergely gyurta;0;0;0
gergo kis;0;0;0
gergo zalanki;0;0;0
gerina piller;0;0;0
germain chardin;0;0;0
german chiaraviglio;0;0;0
german lauro;0;0;0
german sanchez;0;1;0
german schulz;0;0;0
gernot rumpler;0;0;0
geronimo rulli;0;0;0
gesa felicitas krause;0;0;0
geumyoung jang;0;0;0
gevrise emane;0;0;0
geza imre;0;1;1
ghader mizbani iranagh;0;0;0
ghasem gholamreza rezaei;0;0;1
ghirmay ghebreslassie;0;0;0
ghislain perrier;0;0;0
ghislaine landry;0;0;1
ghofran ahmed;0;0;0
ghofrane mohamed;0;0;0
ghulam mustafa bashir;0;0;0
gi jung kim;0;0;0
gianina beleaga;0;0;0
gideoni monteiro;0;0;0
giedrius titenis;0;0;0
gift motupa;0;0;0
gil cohen;0;0;0
gil roberts;1;0;0
gilda casanova;0;0;0
gilda maria de oliveira;0;0;0
giles scott;1;0;0
gili cohen;0;0;0
gilles muller;0;0;0
gilles simon;0;0;0
gillian sanders;0;0;0
gillies kaka;0;0;0
gilvan bitencourt ribeiro;0;0;0
gina bass;0;0;0
gina luckenkemper;0;0;0
ginga munetomo;0;0;0
gintare scheidt;0;0;0
giordan harris;0;0;0
giordano benedetti;0;0;0
giorgi chkheidze;0;0;0
giorgia bordignon;0;0;0
giorgia bronzini;0;0;0
giorgio avola;0;0;0
giorgio poggi;0;0;0
giovana prado pass;0;0;0
giovani lo celso;0;0;0
giovanna pedroso;0;0;0
giovanni abagnale;0;0;1
giovanni battista bardis;0;0;0
giovanni cernogoraz;0;0;0
giovanni codrington;0;0;0
giovanni pellielo;0;1;0
giovanni simeone;0;0;0
giovanni tocci;0;0;0
giovanni de gennaro;0;0;0
giselle ansley;1;0;0
githa michiels;0;0;0
giulia conti;0;0;0
giulia emmolo;0;1;0
giulia gorlero;0;1;0
giulia molinaro;0;0;0
giulia sergas;0;0;0
giulia steingruber;0;0;1
giulio dressino;0;0;0
giuseppe giordano;0;0;0
giuseppe vicino;0;0;1
gladys tejeda;0;0;0
glencora mcghie;0;0;0
glenn kable;0;0;0
glenn o shea;0;0;0
glenn ochal;0;0;0
glenn schuurman;0;0;0
glenn snyders;0;0;0
glenn surgeloose;0;0;0
glenn sutanto;0;0;0
glenn turner;0;0;0
gloria asumnu;0;0;0
gloria comerma;0;0;0
gloria hooper;0;0;0
gnonsiane niombla;0;1;0
godfrey khotso mokoena;0;0;0
goitom kifle;0;0;0
gojko pijetlovic;1;0;0
golan pollack;0;0;0
golnoush sebghatollahi;0;0;0
gonzalo carou;0;0;0
gonzalo carreras;0;0;0
gonzalo echenique saglietti;0;0;0
gonzalo molina;0;0;0
gonzalo peillat;1;0;0
gonzalo raul tellechea;0;0;0
gonzalo ruiz de la cruz;0;0;0
gor minasyan;0;1;0
goran stojanovic;0;0;0
gorazd skof;0;0;0
gordon benson;0;0;0
gordon johnston;0;0;0
goretti alejandra zumaya flores;0;0;0
govert viergever;0;0;0
grace claxton;0;0;0
grace latz;0;0;0
grace luczak;0;0;0
grace prendergast;0;0;0
grace reid;0;0;0
grace stewart;0;0;0
grace wanjiru njue;0;0;0
grace zaadi deuna;0;1;0
gracie elvin;0;0;0
graciele herrmann;0;0;0
graciete santana;0;0;0
graeme saunders;0;0;0
graham delaet;0;0;0
graham vigrass;0;0;0
grant ferguson;0;0;0
grant irvine;0;0;0
grant nel;0;0;0
greg billington;0;0;0
greg patrick broderick;0;0;0
greg rutherford;0;0;1
greg van avermaet;1;0;0
gregor traber;0;0;0
gregorio paltrinieri;1;0;0
gregory bauge;0;0;1
gregory bourdy;0;0;0
gregory echenique;0;0;0
gregory mallet;0;0;0
gregory vargas;0;0;0
gremlis arvelo;0;0;0
greysia polii;0;0;0
griedge mbock bathy;0;0;0
grigor dimitrov;0;0;0
grigori minaskin;0;0;0
grigory tarasevich;0;0;0
grischa proemel;0;1;0
griselda khng;0;0;0
grit sadeiko;0;0;0
grzegorz fijalek;0;0;0
grzegorz hedwig;0;0;0
grzegorz lomacz;0;0;0
guadalupe lopez;0;0;0
guan-lin yu;0;0;0
guangyuan li;0;0;0
guanjie johnathan wong;0;0;0
guannan niu;0;0;0
gudaf tsegay;0;0;0
gudni valur gudnason;0;0;0
gudrun stock;0;0;0
guendalina sartori;0;0;0
guham cho;0;0;0
guido pella;0;0;0
guido vianello;0;0;0
guilherme giovannoni;0;0;0
guilherme guido;0;0;0
guilherme melaragno;0;0;0
guilherme toldo;0;0;0
guillaume raineau;0;0;1
guillermo duran;0;0;0
guillermo molina rios;0;0;0
gulbadam babamuratova;0;0;0
gulnabat kadyrova;0;0;0
gulnaz gubaydullina;0;0;0
gulnoza matniyazova;0;0;0
gulzhanat zhanatbek;0;0;0
gundegmaa otryad;0;0;0
gunn-rita dahle flesjaa;0;0;0
gunnar bentz;1;0;0
gunta latiseva-cudare;0;0;0
guojian dong;0;0;0
guor marial;0;0;0
guowei zhang;0;0;0
gurmeet singh;0;0;0
gurpreet singh;0;0;0
gustavo albuquerque;0;0;0
gustavo cuesta;0;0;0
gustavo guimaraes;0;0;0
gustavo lima;0;0;0
gustavo tsuboi;0;0;0
gustavo vernes;0;0;0
guy-elphege anouman;0;0;0
guzel manyurova;0;1;0
gwanghee cho;0;0;0
gwanghyeok lee;0;0;0
gwanuk kim;0;0;0
gwen berry;0;0;0
gwen jorgensen;1;0;0
gwladys epangue;0;0;0
gwladys nocera pucet;0;0;0
gyorgyi zsivoczky-farkas;0;0;0
ha na kim;0;0;0
habib de las salas de la rosa;0;0;0
habiba ghribi;0;0;0
habibollah jomeh akhlaghi;0;0;0
habitam alemu;0;0;0
haby niare;0;1;0
hadir mekhimar;0;0;0
hae mi park;0;0;0
hae ran kim;0;0;0
haein sim;0;0;0
haeun yang;0;0;0
hafifi bin mansor mohd;0;0;0
hafize sahin;0;0;0
hafsatu kamara;0;0;0
hagen pohle;0;0;0
hagos gebrhiwet;0;0;1
haido alexouli;0;0;0
haifeng fu;1;0;0
hailemariyam amare;0;0;0
haiping liu;0;0;0
hairim song;0;0;0
haislan antonio veranes garcia;0;0;0
haithem fahmy mahmoud;0;0;0
haiwei chen;0;0;0
haiyan wu;0;0;0
hajar alkhaldi;0;0;0
haji aliyev;0;0;1
hakan dahlby;0;0;0
hakan eresker;0;0;0
hakim sadi;0;0;0
haley anderson;0;0;0
haley ruth augello;0;0;0
hali flickinger;0;0;0
halil akkas;0;0;0
halimah nakaayi;0;0;0
haline scatrut;0;0;0
hamad ali mohamed a al attiyah;0;0;0
hamada mohamed;0;0;0
hamada talat;0;0;0
hamdan bayusuf;0;0;0
hamdy moustafa elsaid abdelwahab;0;0;0
hamed said alkhatri;0;0;0
hamid ezzine;0;0;0
hamid mohammad soryan;0;0;0
hamid sintes;0;0;0
hamidreza zooravand;0;0;0
hamish bond;1;0;0
hamish carson;0;0;0
hamish peacock;0;0;0
hammadi ahmed;0;0;0
hamza alic;0;0;0
hamza bouras;0;0;0
hamza touba;0;0;0
hamzeh zarini;0;0;0
han na gwon;0;0;0
hana matelova;0;0;0
hanami sekine;0;0;0
haneen ibrahim;0;0;0
hang yu sze;0;0;0
haniel langaro;0;0;0
hanna blomstrand;0;0;0
hanna dudzenkova;0;0;0
hanna harchonak;0;0;0
hanna hatsko-fedusova;0;0;0
hanna kasyanova;0;0;0
hanna kisteleki;0;0;0
hanna klinga;0;0;0
hanna knyazyeva-minenko;0;0;0
hanna lyczbinska;0;0;0
hanna malyshik;0;0;0
hanna plotitsyna;0;0;0
hanna skydan;0;0;0
hanna-maria seppala;0;0;0
hannah amuchechi rueben;0;0;0
hannah buckling;0;0;0
hannah cross;0;0;0
hannah darling;0;0;1
hannah kruger;0;0;1
hannah macleod;1;0;0
hannah miley;0;0;0
hannah mills;1;0;0
hannah wilkinson;0;0;0
hanne grahns;0;0;0
hannes aigner;0;0;0
hannes obreno;0;0;0
hannes ocik;0;1;0
hannibal gaskin;0;0;0
hans arne jensen;0;0;0
hans gruhne;1;0;0
hans lindberg;0;0;0
hans peter minderhoud;0;0;0
hans podlipnik-castillo;0;0;0
hans struzyna;0;0;0
hansol kim;0;0;0
hansu ryu;0;0;0
hanwoong park;0;0;0
hao chang;0;0;0
hao liu;0;0;0
hao you;0;0;1
hao-ching chan;0;0;0
hao-wen kao;0;0;0
haoran yang;0;0;0
haotong li;0;0;0
haram woo;0;0;0
hardeep hardeep;0;0;0
hari kumar rimal;0;0;0
haris bandey;0;0;0
haris belkebla;0;0;0
harmanpreet singh;0;0;0
harold correa;0;0;0
harold fonseca;0;0;0
harold houston;0;0;0
harold langen;0;0;0
harold preciado;0;0;0
haron koech;0;0;0
harrie smolders;0;0;0
harrison barnes;1;0;0
harry aikines-aryeetey;0;0;0
harry martin;0;0;0
haruka miyashita;0;0;0
haruka tachimoto;1;0;0
harukyo nomura;0;0;0
harutyun merdinyan;0;0;0
haruyo shimamura;0;0;0
hasanboy dusmatov;1;0;0
hasnaa lachgar;0;0;0
hassan aliazam yazdanicharati;1;0;0
hassan amzile;0;0;0
hassan chani;0;0;0
hassan mabrouk;0;0;0
hassan mead;0;0;0
hassan mohamed mahmoud;0;0;0
hassan ndam njikam;0;0;0
hassan saada;0;0;0
hassan saaid;0;0;0
hassan sabzali rahimi;0;0;1
hassan taftian;0;0;0
hassanine sebei;0;0;0
hassen chaktami;0;0;0
havard haukenes;0;0;0
hawbir khasro;0;0;0
hayat lambarki;0;0;0
hayden phillips;0;0;0
hayden roulston;0;0;0
hayder shkara;0;0;0
haydy morsy;0;0;0
hayle ibrahimov;0;0;0
haziq kamaruddin;0;0;0
hazuki nagai;0;0;0
hazuki yuda;0;0;0
heabin jung;0;0;0
heather bansley;0;0;0
heather fisher;0;0;0
heather miller-koch;0;0;0
heather o reilly;0;0;0
heather olver;0;0;0
heather stanning;1;0;0
heather steacy;0;0;0
heather watson;0;0;0
heba allejji;0;0;0
hebert brol;0;0;0
hector luis garcia mora;0;0;0
hedaya wahba;0;0;1
hedda hynne;0;0;0
hederson estefani;0;0;0
hedi gharbi;0;0;0
hedvig karakas;0;0;0
hedvig lindahl;0;1;0
hedvig rasmussen;0;0;1
hee sook jeon;0;0;0
