name;discipline;state
rustam djangabaev;weightlifting;UZB
rustam orujov;judo;AZE
rustam tulaganov;boxing;UZB
ruta meilutyte;swimming;LTU
rutendo joan nyahora;athletics;ZIM
rutendo makore;football;ZIM
rutger van schaardenburg;sailing;NED
ruth beitia;athletics;ESP
ruth jebet;athletics;BRN
ruth marie christelle gbagbi;taekwondo;CIV
ruth sophia spelmeyer;athletics;GER
ruth winder;cycling;USA
ruvimbo mutyavaviri;football;ZIM
ruy fonseca;equestrian;BRA
ruyin tan;football;CHN
ryad keniche;football;ALG
ryan archibald;hockey;NZL
ryan bailie;triathlon;AUS
ryan broekhoff;basketball;AUS
ryan carlyle;rugby sevens;USA
ryan cochrane;swimming;CAN
ryan cochrane;canoe;CAN
ryan crouser;athletics;USA
ryan fisher;triathlon;AUS
ryan fox;golf;NZL
ryan gregson;athletics;AUS
ryan held;swimming;USA
ryan lochte;swimming;USA
ryan murphy;swimming;USA
ryan patterson;gymnastics;RSA
ryan pini;swimming;PNG
ryan seaton;sailing;IRL
ryan sissons;triathlon;NZL
ryan taylor;shooting;NZL
ryan tyack;archery;AUS
rynardt van rensburg;athletics;RSA
ryohei arai;athletics;JPN
ryohei kato;gymnastics;JPN
ryosuke irie;swimming;JPN
ryota ohshima;football;JPN
ryota yamagata;athletics;JPN
ryunosuke haga;judo;JPN
ryuzo kitajima;equestrian;JPN
s.s.p. chawrasia;golf;IND
sa rang kim;badminton;KOR
saad luaibi;football;IRQ
sabah shariati;wrestling;AZE
sabina asenjo;athletics;ESP
sabina ashirbayeva;gymnastics;KAZ
sabina jacobsen;handball;SWE
sabina mikina;fencing;AZE
sabina veit;athletics;SLO
sabine kusterer;weightlifting;GER
sabine spitz;cycling;GER
sabrina ameghino;canoe;ARG
sabrina d angelo;football;CAN
sabrina delannoy;football;FRA
sabrina filzmoser;judo;AUT
sabrina hering;canoe;GER
sabrina jaquet;badminton;SUI
sacha valleau;rugby sevens;FRA
sachi mochida;swimming;JPN
sadiq umar;football;NGR
sae miyakawa;gymnastics;JPN
saeed almaktoum;shooting;UAE
saehyuk joo;table tennis;KOR
saeid mollaei;judo;IRI
saeid morad abdvali;wrestling;IRI
safa saidani;table tennis;TUN
safwan khalil;taekwondo;AUS
sage watson;athletics;CAN
sagi muki;judo;ISR
sahily diago;athletics;CUB
sahit prizreni;wrestling;AUS
saidi juma makula;athletics;TAN
saif bin futtais;shooting;UAE
saily viart;athletics;CUB
saina nehwal;badminton;IND
saisai zheng;tennis;CHN
saiyidah mohamed rafa ee;rowing;SIN
saiyinjirigala;judo;CHN
sajan prakash prakash;swimming;IND
sajjad mardani;taekwondo;IRI
sakiko shimizu;swimming;JPN
sakina karchaoui;football;FRA
sakiyo asano;hockey;JPN
sakshi malik;wrestling;IND
sakura noshitani;gymnastics;JPN
sakura tsukagoshi;cycling;JPN
salem eid yaqoob;athletics;BRN
salim keddar;athletics;ALG
salima elouali alami;athletics;MAR
sally conway;judo;GBR
sally kehoe;rowing;AUS
sally rutherford;hockey;NZL
sally yee;table tennis;FIJ
salma negmeldin;swimming;EGY
salome kora;athletics;SUI
salome nyirarukundo;athletics;RWA
salome pazhava;gymnastics;GEO
salvador;football;POR
salvador piera;hockey;ESP
salvatore rossini;volleyball;ITA
salwa eid naser;athletics;BRN
salwan jasim abbood abbood;weightlifting;IRQ
sam cross;rugby sevens;GBR
sam crouser;athletics;USA
sam dickson;rugby sevens;NZL
sam dommer;rowing;USA
sam dorman;swimming;USA
sam griffiths;equestrian;AUS
sam groth;tennis;AUS
sam kendricks;athletics;USA
sam mcentee;athletics;AUS
sam meech;sailing;NZL
sam townsend;rowing;GBR
sam ward;hockey;GBR
sam webster;cycling;NZL
sam welsford;cycling;AUS
sam willoughby;cycling;AUS
saman ahmed tahmasebi;wrestling;AZE
samantha arevalo;swimming;ECU
samantha birch;equestrian;AUS
samantha charlton;hockey;NZL
samantha kassman;taekwondo;PNG
samantha kerr;football;AUS
samantha mewis;football;USA
samantha murray;modern pentathlon;GBR
samantha quek;hockey;GBR
samantha roberts;swimming;ANT
samantha stosur;tennis;AUS
samar amer ibrahim hamza;wrestling;EGY
sami hill;swimming;USA
samia ahmed;swimming;EGY
samir ait said;gymnastics;FRA
samira amirova;gymnastics;UZB
samira ouass;weightlifting;MAR
samira rocha;handball;BRA
samisoni viriviri;rugby sevens;FIJ
samkelisiwe zulu;football;ZIM
samson samuel opuakpo forcados;swimming;NGR
samuel albrecht;sailing;BRA
samuel carmona heredia;boxing;ESP
samuel cordova;volleyball;MEX
samuel gaze;cycling;NZL
samuel ireri gathimba;athletics;KEN
samuel mikulak;gymnastics;USA
samuel ojserkis;rowing;USA
samuel oliech;rugby sevens;KEN
samuel schachter;volleyball;CAN
samuel walker;table tennis;GBR
samuela nabenia;football;FIJ
samuil donkov;shooting;BUL
samuli piippo;archery;FIN
samy abdel razek;shooting;EGY
san naing san naing;athletics;MYA
san yu htwe;archery;MYA
sanaa koubaa;athletics;GER
sanae motokawa;basketball;JPN
sanah mollo;football;RSA
sanchai ratiwatana;tennis;THA
sanda belgyan;athletics;ROU
sandeep kumar;athletics;IND
sandeep tomar;wrestling;IND
sander baart;hockey;NED
sander de wijn;hockey;NED
sandi morris;athletics;USA
sandie clair;cycling;FRA
sandie toletti;football;FRA
sandor racz;athletics;HUN
sandor totka;canoe;HUN
sandra aguilar;gymnastics;ESP
sandra arenas;athletics;COL
sandra auffarth;equestrian;GER
sandra eriksson;athletics;FIN
sandra gal;golf;GER
sandra galvis;athletics;COL
sandra gomis;athletics;FRA
sandra lemos;athletics;COL
sandra perkovic;athletics;CRO
sandra sepulveda;football;COL
sandrine gruda;basketball;FRA
sandrine mainville;swimming;CAN
sandro aminashvili;wrestling;GEO
sandro bazadze;fencing;GEO
sandro sukno;swimming;CRO
sanghoon park;cycling;KOR
sanghyeok woo;athletics;KOR
sangmin sim;football;KOR
sangmyeong ham;boxing;KOR
sangsu lee;table tennis;KOR
sangwook lee;gymnastics;KOR
sangyoung park;fencing;KOR
sania mirza;tennis;IND
sanita puspure;rowing;IRL
sanna solberg;handball;NOR
sanne verhagen;judo;NED
sanne wevers;gymnastics;NED
sanne van olphen;handball;NED
sanni utriainen;athletics;FIN
santa pakenyte;judo;LTU
santiago alvarez;rugby sevens;ARG
santiago ascacibar;football;ARG
santiago enrique grillo diez;sailing;COL
santiago gonzalez;tennis;MEX
santiago grassi;swimming;ARG
santiago lange;sailing;ARG
santiago ramirez morales;cycling;COL
santino kenyi;athletics;SSD
santisouk inthavong;swimming;LAO
santo condorelli;swimming;CAN
saori kimura;volleyball;JPN
saori nagamine;archery;JPN
saori sakoda;volleyball;JPN
saori yoshida;wrestling;JPN
saoussen boudiaf;fencing;FRA
sapana sapana;athletics;IND
sapsiree taerattanachai;badminton;THA
sara ahmed;weightlifting;EGY
sara algotsson ostholt;equestrian;SWE
sara bertolasi;rowing;ITA
sara carmo;sailing;POR
sara cholnoky;sailing;HUN
sara daebritz;football;GER
sara dosho;wrestling;JPN
sara errani;tennis;ITA
sara franceschi;swimming;ITA
sara gambetta;athletics;GER
sara kolak;athletics;CRO
sara krnjic;basketball;SRB
sara lopez ravetllat;sailing;ESP
sara louise treacy;athletics;IRL
sara moreira;athletics;POR
sara mustonen;cycling;SWE
sara pastrana;swimming;HON
sara ramadhani;athletics;TAN
sara sgarzi;swimming;ITA
sara slott petersen;athletics;DEN
sara tan;sailing;SIN
sara vilic;triathlon;AUT
sarah atcho;athletics;SUI
sarah attar;athletics;KSA
sarah banting;rowing;AUS
sarah barrow;swimming;GBR
sarah bouhaddi;football;FRA
sarah bro;swimming;DEN
sarah elizabeth robles;weightlifting;USA
sarah goss;rugby sevens;NZL
sarah gregorius;football;NZL
sarah guyot;canoe;FRA
sarah hammer;cycling;USA
sarah hornung;shooting;SUI
sarah kohler;swimming;GER
sarah lahti;athletics;SWE
sarah menezes;judo;BRA
sarah michel;basketball;FRA
sarah myriam mazouz;judo;GAB
sarah nikitin;archery;BRA
sarah ourahmoune;boxing;FRA
sarah pavan;volleyball;CAN
sarah scherer;shooting;USA
sarah sjostrom;swimming;SWE
sarah steyaert;sailing;FRA
sarah troel;canoe;FRA
sarah true;triathlon;USA
sarah-anne brault;triathlon;CAN
saraswati bhattarai;athletics;NEP
sarat sumpradit;weightlifting;THA
sardar singh;hockey;IND
sardorbek dusmurotov;weightlifting;UZB
sargis martirosjan;weightlifting;AUT
sarolta kovacs;modern pentathlon;HUN
sarra besbes;fencing;TUN
sasa cado;basketball;SRB
sasa misic;swimming;MNE
sascha klein;swimming;GER
sascia kraus;swimming;SUI
sashalee forbes;athletics;JAM
saskia bartusiak;football;GER
saskia clark;sailing;GBR
saskia loretta van erven garcia;fencing;COL
saskia tidey;sailing;IRL
saso taljat;canoe;SLO
sathish kumar sivalingam;weightlifting;IND
satomi kubokura;athletics;JPN
satomi suzuki;swimming;JPN
satoru sasaki;athletics;JPN
sattawat pongnairat;badminton;USA
satu makela-nummela;shooting;FIN
saturday erimuya;football;NGR
saud alzaabi;athletics;UAE
saud habib;shooting;IOA
saul craviotto;canoe;ESP
saul gutierrez macedo;taekwondo;MEX
saula waqa;football;FIJ
saulius ritter;rowing;LTU
sava randelovic;swimming;SRB
savannah marshall;boxing;GBR
savenaca rawaca;rugby sevens;FIJ
saviour godwin;football;NGR
savita savita;hockey;IND
savitree amitrapai;badminton;THA
sawan serasinghe;badminton;AUS
saylom ardee;boxing;THA
sayuri sugimoto;gymnastics;JPN
saziye ivegin uner;basketball;TUR
scarleth elizabeth mercado lopez;weightlifting;NCA
scott bowden;cycling;AUS
scott curry;rugby sevens;NZL
scott durant;rowing;GBR
scott evans;badminton;IRL
scott hend;golf;AUS
scott keach;equestrian;AUS
scott morgan;gymnastics;CAN
scott tupper;hockey;CAN
scott westcott;athletics;AUS
se gwang ri;gymnastics;PRK
seabelo senatla;rugby sevens;RSA
seamus power;golf;IRL
sean furey;athletics;USA
sean michael gunn;swimming;ZIM
sean ryan;swimming;USA
sean safo-antwi;athletics;GHA
seavmey sorn;taekwondo;CAM
sebastiaan verschuren;swimming;NED
sebastian brendel;canoe;GER
sebastian fleischer;sailing;DEN
sebastian kerk;football;GER
sebastian kuntschik;shooting;AUT
sebastian martos;athletics;ESP
sebastian morales;swimming;COL
sebastian perez;football;COL
sebastian rodger;athletics;GBR
sebastian rossi;canoe;ARG
sebastian seidl;judo;GER
sebastian simonet;handball;ARG
sebastian sole;volleyball;ARG
sebastian starke hedlund;football;SWE
sebastian villa;swimming;COL
sebastien combot;canoe;FRA
sebastien daniel rousseau;swimming;RSA
sebastien dockier;hockey;BEL
sebastien jouve;canoe;FRA
sebastien martiny;gymnastics;FRA
sebastien reichenbach;cycling;SUI
sebastien schneiter;sailing;SUI
sebnem nezahat kimyacioglu;basketball;TUR
seda tutkhalian;gymnastics;RUS
seema punia;athletics;IND
segun toriola;table tennis;NGR
segundo jami;athletics;ECU
seham elsawalhy;taekwondo;EGY
sei muroya;football;JPN
seiichiro nakagawa;cycling;JPN
seimone augustus;basketball;USA
seito yamamoto;athletics;JPN
seiya adachi;swimming;JPN
seiyoung kim;golf;KOR
sekou kaba;athletics;CAN
selcuk cebi;wrestling;TUR
selcuk eker;boxing;TUR
selena piek;badminton;NED
selim yasar;wrestling;TUR
selin oruz;hockey;GER
selina buchel;athletics;SUI
selina gschwandtner;shooting;GER
selma kajan;athletics;AUS
semen makovich;swimming;RUS
semi kunatani;rugby sevens;FIJ
semoy hackett;athletics;TTO
sen qiao;taekwondo;CHN
sena takano;sailing;JPN
senbere teferi;athletics;ETH
senna deriks;gymnastics;BEL
seona hwang;fencing;KOR
seongeun hwang;shooting;KOR
seongyeon kim;judo;KOR
seoyeong kim;swimming;KOR
seppe van holsbeke;fencing;BEL
ser-od bat-ochir;athletics;MGL
seref osmanoglu;athletics;TUR
seren bundy-davies;athletics;GBR
serena ortolani;volleyball;ITA
serena williams;tennis;USA
serge gnabry;football;GER
serge michel;boxing;GER
serge pauwels;cycling;BEL
sergei chernetski;cycling;RUS
sergei komissarov;sailing;RUS
sergey grankin;volleyball;RUS
sergey kamenskiy;shooting;RUS
sergey khodos;fencing;RUS
sergey richter;shooting;ISR
sergey semenov;wrestling;RUS
sergey tetyukhin;volleyball;RUS
serghei cechir;weightlifting;MDA
serghei marghiev;athletics;MDA
serghei tarnovschi;canoe;MDA
serghei tvetcov;cycling;ROU
sergi enrique;hockey;ESP
sergii frolov;swimming;UKR
sergii tokarnytskyi;canoe;KAZ
sergio alvarez moya;equestrian;ESP
sergio dutra santos;volleyball;BRA
sergio fernandez;athletics;ESP
sergio garcia;golf;ESP
sergio llull;basketball;ESP
sergio luis henao montoya;cycling;COL
sergio oliveira;football;POR
sergio pessoa;judo;CAN
sergio reynaldo gonzalez bayard;volleyball;CUB
sergio rodriguez;basketball;ESP
sergio sasaki;gymnastics;BRA
sergio vieira;athletics;POR
sergiu oleinic;judo;POR
sergiu toma;judo;UAE
serguey torres;canoe;CUB
serhiy budza;athletics;UKR
serhiy kulish;shooting;UKR
serhiy smelyk;athletics;UKR
serik mirbekov;canoe;UZB
servet tazegul;taekwondo;TUR
setareki hughes;football;FIJ
seth weil;rowing;USA
seul-ki ahn;athletics;KOR
seulchan lee;football;KOR
seung chan shin;badminton;KOR
seunga park;hockey;KOR
seunghwa jung;fencing;KOR
seunghyun jung;football;KOR
seunghyun yun;athletics;KOR
seungsu lee;judo;KOR
seungwoo han;shooting;KOR
seungwoo ryu;football;KOR
seungyun lee;archery;KOR
severiano van ass;hockey;NED
severo jesus jurado lopez;equestrian;ESP
seye ogunlewe;athletics;NGR
seyed mohammad mousavi eraghi;volleyball;IRI
shadae lawrence;athletics;JAM
shadrack kipchirchir;athletics;USA
shahar zubari;sailing;ISR
shahram mahmoudi;volleyball;IRI
shaimaa haridy;weightlifting;EGY
shakhboz kholmurzaev;rowing;UZB
shakhobidin zoirov;boxing;UZB
shakhram giyasov;boxing;UZB
shakhzodbek sabirov;judo;UZB
shakira baker;rugby sevens;NZL
shakur stevenson;boxing;USA
shalane flanagan;athletics;USA
shallon olsen;gymnastics;CAN
shamoli ray;archery;BAN
shane o donoghue;hockey;IRL
shane rose;equestrian;AUS
shane ryan;swimming;IRL
shaneel naidu;football;FIJ
shani bloch;cycling;ISR
shanice craft;athletics;GER
shanieka thomas;athletics;JAM
shanne braspennincx;cycling;NED
shannon izar;rugby sevens;FRA
shannon mccurley;cycling;IRL
shannon parry;rugby sevens;AUS
shannon rowbury;athletics;USA
shanshan feng;golf;CHN
shanshan li;basketball;CHN
shanshan liu;football;CHN
shanshan wang;football;CHN
shaoqing hua;athletics;CHN
shaquania dorsett;athletics;BAH
shara proctor;athletics;GBR
shara venegas;volleyball;PUR
sharath kamal achanta;table tennis;IND
sharif sharifov;wrestling;AZE
sharni williams;rugby sevens;AUS
sharolyn scott;athletics;CRC
sharon acevedo;rugby sevens;COL
sharon firisua;athletics;SOL
sharon van rouwendaal;swimming;NED
shaun keeling;rowing;RSA
shaun kirkham;rowing;NZL
shaunae miller;athletics;BAH
shavez hart;athletics;BAH
shawn dingilius-wallace;swimming;PLW
shawnacy barber;athletics;CAN
shay neal;hockey;NZL
shea mcaleese;hockey;NZL
shehzana anwar;archery;KEN
sheikh ali al thani;equestrian;QAT
sheila chajira;rugby sevens;KEN
sheila makoto;football;ZIM
sheilla castro de paula blassioli;volleyball;BRA
shelayna oskan-clarke;athletics;GBR
shelbi vaughan;athletics;USA
shelby houlihan;athletics;USA
shelina zadorsky;football;CAN
shelley marie watts;boxing;AUS
shelly francis;equestrian;USA
shelly-ann fraser-pryce;athletics;JAM
sheng lei;fencing;CHN
sheng mu lee;badminton;TPE
shengbo zhao;shooting;CHN
shengfeng bi;wrestling;CHN
sheniqua ferguson;athletics;BAH
sherali juraev;judo;UZB
shericka jackson;athletics;JAM
sherine elzeiny;gymnastics;EGY
sherko kareem;football;IRQ
shermaine williams;athletics;JAM
shih-chia lin;archery;TPE
shih-chieh chen;weightlifting;TPE
shih-feng huang;athletics;TPE
shiho oyama;golf;JPN
shijia wang;swimming;CHN
shijie qieyang;athletics;CHN
shimaa hashad;shooting;EGY
shingo katayama;golf;JPN
shinnosuke nakatani;football;JPN
shinobu ota;wrestling;JPN
shinri shioura;swimming;JPN
shinya yajima;football;JPN
shinzo koroki;football;JPN
shira rishony;judo;ISR
shirin akter;athletics;BAN
shitaye eshete;athletics;BRN
shiva thapa;boxing;IND
shivani shivani;swimming;IND
shiwe nogwanya;football;RSA
shiwen liu;table tennis;CHN
shiwen ye;swimming;CHN
shiying liu;athletics;CHN
shlomi haimy;cycling;ISR
shmagi bolkvadze;wrestling;GEO
sho kawamoto;athletics;JPN
sho sakai;swimming;JPN
sho sasaki;badminton;JPN
shohei iwamoto;modern pentathlon;JPN
shohei ono;judo;JPN
shohei toyoshima;rugby sevens;JPN
shona mccallin;hockey;GBR
shona thorburn;basketball;CAN
shota hazui;swimming;JPN
shota iizuka;athletics;JPN
shota sasaki;canoe;JPN
shoya nakajima;football;JPN
shu-ching hsu;weightlifting;TPE
shuai peng;tennis;CHN
shuai zhang;tennis;CHN
shuai zhao;taekwondo;CHN
shuang wang;football;CHN
shudi deng;gymnastics;CHN
shuijiao wu;athletics;CHN
shun wang;swimming;CHN
shun xie teo;shooting;SIN
shuo cao;athletics;CHN
shuyin zheng;taekwondo;CHN
si mohamed ketbi;taekwondo;BEL
siarhei kalamoyets;athletics;BLR
sibusiso matsenjwa;athletics;SWZ
sibusiso nzima;athletics;RSA
sid ali boudina;rowing;ALG
siddikur rahman;golf;BAN
sideris tasiadis;canoe;GER
sidni hoxha;swimming;ALB
sifan hassan;athletics;NED
signe marie fidge store;wrestling;NOR
siham hilali;athletics;MAR
sijing huang;basketball;CHN
siling yi;shooting;CHN
silvan dillier;cycling;SUI
silvano chesani;athletics;ITA
silvia dominguez;basketball;ESP
silvia navarro;handball;ESP
silvia paredes;athletics;ECU
silvia sicouri;sailing;ITA
silvia valsecchi;cycling;ITA
silvia zennaro;sailing;ITA
silvia di pietro;swimming;ITA
silvija popovic;volleyball;SRB
silvio fernandez;fencing;VEN
silvio heinevetter;handball;GER
sime fantela;sailing;CRO
simeon chamov;boxing;BUL
simione tamanisau;football;FIJ
simon andreassen;cycling;DEN
simon child;hockey;NZL
simon clarke;cycling;AUS
simon gauzy;table tennis;FRA
simon geschke;cycling;GER
simon gougnard;hockey;BEL
simon mantell;hockey;GBR
simon martirosyan;weightlifting;ARM
simon niepmann;rowing;SUI
simon orchard;hockey;AUS
simon razgor;handball;SLO
simon schuerch;rowing;SUI
simon sjodin;swimming;SWE
simon spilak;cycling;SLO
simon tibbling;football;SWE
simon wachira;athletics;KEN
simon werro;canoe;SUI
simon yacoub;judo;PLE
simona baumrtova;swimming;CZE
simona castro;gymnastics;CHI
simona frapporti;cycling;ITA
simona gherman;fencing;ROU
simona krupeckaite;cycling;LTU
simona pop;fencing;ROU
simonas bilis;swimming;LTU
simone biles;gymnastics;USA
simone buti;volleyball;ITA
simone christensen;cycling;DEN
simone consonni;cycling;ITA
simone facey;athletics;JAM
simone giannelli;volleyball;ITA
simone laudehr;football;GER
simone manuel;swimming;USA
simone ruffini;swimming;ITA
simone sabbioni;swimming;ITA
simone venier;rowing;ITA
simoya campbell;athletics;JAM
simplice fotsala;boxing;CMR
simplice ribouem;weightlifting;AUS
sin lam sonia lo;sailing;HKG
sina tkaltschewitsch;gymnastics;GER
sinead lynch;rowing;IRL
sinphet kruaithong;weightlifting;THA
sinta ozolina;athletics;LAT
siobhan haughey;swimming;HKG
siobhan-marie o connor;swimming;GBR
sione molia;rugby sevens;NZL
siraba dembele;handball;FRA
siri arun budcharern;swimming;LAO
siripon kaewduang-ngam;sailing;THA
siripuch gulnoi;weightlifting;THA
sirish gurung;swimming;NEP
sisila seavula;athletics;FIJ
sitora hamidova;athletics;UZB
siueni filimone;athletics;TGA
sjef van den berg;archery;NED
sladana perunovic;athletics;MNE
slawomir szmal;handball;POL
sloane stephens;tennis;USA
slobodan nikic;swimming;SRB
slobodan soro;swimming;BRA
snjezana pejcic;shooting;CRO
so hee lee;badminton;KOR
sobhi saied;handball;TUN
sofia andreeva;swimming;RUS
sofia assefa;athletics;ETH
sofia ennaoui;athletics;POL
sofia jakobsson;football;SWE
sofia lodi;gymnastics;ITA
sofia magdalena mattsson;wrestling;SWE
sofia middleton;sailing;CHI
sofia paldanius;canoe;SWE
sofia polcanova;table tennis;AUT
sofia rito;weightlifting;URU
sofia sanchez;swimming;ARG
sofian bouvet;sailing;FRA
sofiane bendebka;football;ALG
sofiane guitone;rugby sevens;FRA
sofiane oumiha;boxing;FRA
sofie skoog;athletics;SWE
sofya velikaya;fencing;RUS
sohrab moradi;weightlifting;IRI
sohsuke takatani;wrestling;JPN
sohui kim;taekwondo;KOR
sojeong yu;handball;KOR
sol mi kim;judo;PRK
solangie delgado;rugby sevens;COL
solomon bockarie;athletics;NED
solonei da silva;athletics;BRA
sona bernardova;swimming;CZE
sona poghosyan;weightlifting;ARM
sonchat ratiwatana;tennis;THA
sondre nordstad moen;athletics;NOR
soner demirtas;wrestling;TUR
song gao;basketball;CHN
song guk kim;shooting;PRK
song i kim;table tennis;PRK
song yu;judo;CHN
sonia aktar;swimming;BAN
sonia asselah;judo;ALG
sonia franquet;shooting;ESP
sonia malavisi;athletics;ITA
sonia samuels;athletics;GBR
sonja barjaktarovic;handball;MNE
sonja petrovic;basketball;SRB
sonke rothenberger;equestrian;GER
sonny bill williams;rugby sevens;NZL
sonny webster;weightlifting;GBR
sooji jang;hockey;KOR
sophie ainsworth;sailing;GBR
sophie bray;hockey;GBR
sophie cocks;hockey;NZL
sophie giger;swimming;SUI
sophie hansson;swimming;SWE
sophie hitchon;athletics;GBR
sophie mackenzie;rowing;NZL
sophie scheder;gymnastics;GER
sophie schmidt;football;CAN
sophie souwer;rowing;NED
sophie van gestel;volleyball;NED
sopita tanasan;weightlifting;THA
sopuruchi dimgba;football;NGR
soren dahl;swimming;DEN
soren kjeldsen;golf;DEN
soren opti;badminton;SUR
soslan daurov;wrestling;BLR
soslan ramonov;wrestling;RUS
soso tamarau;wrestling;NGR
sosthene moguenara;athletics;GER
sotheara chov;wrestling;CAM
sotiria neofytou;swimming;CYP
souad ait salem;athletics;ALG
soufiane elbakkali;athletics;MAR
soufiane haddi;cycling;MAR
soufiyan bouqantar;athletics;MAR
soukphaxay sithisane;judo;LAO
soule soilihi athoumane;swimming;COM
souleymane diop cissokho;boxing;FRA
soumyajit ghosh;table tennis;IND
sovijja pou;swimming;CAM
soyib kurbonov;judo;UZB
sparkle mcknight;athletics;TTO
spela perse;swimming;SLO
spela ponomarenko janic;canoe;SLO
spencer turrin;rowing;AUS
spencer wilton;equestrian;GBR
srabani nanda;athletics;IND
srdjan mrvaljevic;judo;MNE
sreejesh parattu;hockey;IND
sri wahyuni agustiani;weightlifting;INA
srikanth kidambi;badminton;IND
stacey michelsen;hockey;NZL
stacy lewis;golf;USA
stacy otieno;rugby sevens;KEN
stan okoye;basketball;NGR
stanimira petrova;boxing;BUL
stanislau shcharbachenia;rowing;BLR
stanley amuzie;football;NGR
stanley joseph;athletics;FRA
stanley kipleting biwott;athletics;KEN
stanly del carmen;athletics;DOM
steele johnson;swimming;USA
steeve barry;rugby sevens;FRA
stefan bellore sangala;swimming;CGO
stefan bircevic;basketball;SRB
stefan brits;athletics;RSA
stefan denifl;cycling;AUT
stefan fegerl;table tennis;AUT
stefan hristov;cycling;BUL
stefan jovic;basketball;SRB
stefan kiraj;canoe;GER
stefan markovic;basketball;SRB
stefan mitrovic;swimming;SRB
stefan nilsson;shooting;SWE
stefana veljkovic;volleyball;SRB
stefani stoeva;badminton;BUL
stefania pirozzi;swimming;ITA
stefanie fee;hockey;USA
stefanie horn;canoe;ITA
stefaniya elfutina;sailing;RUS
stefano brecciaroli;equestrian;ITA
stefano giantorno;rugby sevens;BRA
stefano oppo;rowing;ITA
stefano peschiera;sailing;PER
stefano raffaele marcia;sailing;RSA
stefano selva;shooting;SMR
stefano tempesti;swimming;ITA
stefano la rosa;athletics;ITA
stefany castano;football;COL
stefany coronado;athletics;BOL
stefany hernandez;cycling;VEN
steffen deibler;swimming;GER
steffen fath;handball;GER
steffen peters;equestrian;USA
steffen weinhold;handball;GER
steffi kriegerstein;canoe;GER
stella akakpo;athletics;FRA
stella chesang;athletics;UGA
stepan maryanyan;wrestling;RUS
steph catley;football;AUS
stephan feck;swimming;GER
stephan krueger;rowing;GER
stephan de freitas barcha;equestrian;BRA
stephane smith;hockey;BRA
stephanie au;swimming;HKG
stephanie brieussel;equestrian;FRA
stephanie enright;volleyball;PUR
stephanie fotso mogoung;volleyball;CMR
stephanie horner;swimming;CAN
stephanie labbe;football;CAN
stephanie lovell;sailing;LCA
stephanie malherbe;football;RSA
stephanie meadow;golf;IRL
stephanie morton;cycling;AUS
stephanie pohl;cycling;GER
stephanie talbot;basketball;AUS
stephanie tirode;shooting;FRA
stephanie twell;athletics;GBR
stephanie vogt;tennis;LIE
stephen bird;canoe;AUS
stephen cummings;cycling;GBR
stephen jenness;hockey;NZL
stephen jones;rowing;NZL
stephen kasprzyk;rowing;USA
stephen kiprotich;athletics;UGA
stephen lambdin;taekwondo;USA
stephen milne;swimming;GBR
stephen mokoka;athletics;RSA
stephen mozia;athletics;NGR
stephen newbold;athletics;BAH
stephen parez;rugby sevens;FRA
stephenie ann mcpherson;athletics;JAM
stevan pletikosic;shooting;SRB
steve guerdat;equestrian;SUI
steve johnson;tennis;USA
steve morabito;cycling;SUI
steven burke;cycling;GBR
steven gardiner;athletics;BAH
steven gerard donnelly;boxing;IRL
steven kruijswijk;cycling;NED
steven lopez;taekwondo;USA
steven marshall;volleyball;CAN
steven scott;shooting;GBR
stewart innes;rowing;GBR
stian skjerahaug;gymnastics;NOR
stig-andre berge;wrestling;NOR
stina blackstenius;football;SWE
stina gardell;swimming;SWE
stina troest;athletics;DEN
stine bredal oftedal;handball;NOR
stine nielsen;shooting;DEN
stipe zunic;athletics;CRO
stsiapan rahautsou;athletics;BLR
stuart dutamby;athletics;FRA
stuart farquhar;athletics;NZL
stuart mcnay;sailing;USA
stuart tinney;equestrian;AUS
su ji kim;volleyball;KOR
suad natiq;football;IRQ
subenrat insaeng;athletics;THA
sudha singh;athletics;IND
sudirman hadi;athletics;INA
sue bird;basketball;USA
suehiro ishikawa;athletics;JPN
sugoi uriarte;judo;ESP
suguru osako;athletics;JPN
suhrob khodjaev;athletics;UZB
sukanya srisurat;weightlifting;THA
sukhi panesar;hockey;CAN
sulaiman hamad;judo;KSA
suleyman atli;wrestling;TUR
sultan duzelbayev;archery;KAZ
sultan haydar;athletics;TUR
sultan mubarak al-dawoodi;athletics;KSA
sumeeth reddy b.;badminton;IND
sumin choi;handball;KOR
sumiya dorjsuren;judo;MGL
sumiya erdenechimeg;wrestling;MGL
sunayna wahi;athletics;SUR
sunette viljoen;athletics;RSA
sung hyun ko;badminton;KOR
sungmin kim;judo;KOR
sungyun gu;football;KOR
sunhee woo;handball;KOR
sunil sowmarpet;hockey;IND
sunita lakra;hockey;IND
sunwoo kim;modern pentathlon;KOR
suping meng;weightlifting;CHN
suraju saka;table tennis;CGO
surender kumar;hockey;IND
susan kuijken;athletics;NED
susana costa;athletics;POR
susann bjornsen;swimming;NOR
susanna kallur;athletics;SWE
susannah townsend;hockey;GBR
susanne grainger;rowing;CAN
sushila pukhrambam;hockey;IND
suthasini sawettabut;table tennis;THA
sutiya jiewchaloemmit;shooting;THA
suvi mikkonen;taekwondo;FIN
suyeon back;swimming;KOR
suzana lazovic;handball;MNE
suzann pettersen;golf;NOR
suzanne hearn;equestrian;AUS
